pid,year_t0,year_t1,telco_t0,telco_t1,churn_any,churn_to_mvno,a03002_tminus1,a03024_tminus1,a03026_tminus1,c01002_tminus1,c01004_tminus1,c02003_tminus1,c02001_tminus1,age1_tminus1,income1_tminus1,job1_tminus1
100250002,2021,2022,1.0,1.0,0,0,4.0,1.0,0.0,6.0,3.0,0.0,1.0,41,6,1
100250002,2022,2023,1.0,1.0,0,0,4.0,1.0,0.0,6.0,2.0,1.0,4.0,42,6,1
100250002,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,43,6,1
100250002,2024,2025,1.0,2.0,1,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,44,7,1
100250003,2020,2021,1.0,1.0,0,0,2.0,0.0,0.0,4.0,1.0,1.0,4.0,8,1,0
100250003,2021,2022,1.0,1.0,0,0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,9,1,0
100250003,2022,2023,1.0,1.0,0,0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,10,1,0
100250003,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,3.0,2.0,1.0,4.0,11,1,0
100250003,2024,2025,1.0,2.0,1,0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,12,1,0
100260001,2022,2023,3.0,1.0,1,0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,75,2,0
100260001,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,76,3,0
100260001,2024,2025,1.0,2.0,1,0,4.0,1.0,0.0,4.0,1.0,1.0,4.0,77,3,0
100260002,2022,2023,3.0,1.0,1,0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,72,1,0
100260002,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,73,2,0
100260002,2024,2025,1.0,2.0,1,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,74,3,0
100270001,2020,2021,2.0,2.0,0,0,2.0,0.0,0.0,5.0,1.0,0.0,1.0,53,7,1
100270001,2021,2022,2.0,2.0,0,0,4.0,1.0,0.0,5.0,2.0,0.0,1.0,54,6,1
100270001,2022,2023,2.0,3.0,1,0,4.0,1.0,0.0,4.0,3.0,1.0,1.0,55,6,1
100270001,2023,2024,3.0,2.0,1,0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,56,6,1
100270001,2024,2025,2.0,2.0,0,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,57,7,1
100270002,2020,2021,2.0,1.0,1,0,3.0,0.0,1.0,7.0,3.0,0.0,1.0,29,7,1
100270002,2021,2022,1.0,3.0,1,0,4.0,1.0,0.0,6.0,2.0,0.0,1.0,30,6,1
100270002,2022,2023,3.0,2.0,1,0,4.0,1.0,0.0,6.0,4.0,1.0,1.0,31,7,1
100270002,2023,2024,2.0,2.0,0,0,4.0,1.0,0.0,5.0,2.0,1.0,1.0,32,6,1
100270002,2024,2025,2.0,2.0,0,0,4.0,1.0,0.0,6.0,1.0,1.0,1.0,33,7,1
100280001,2020,2021,3.0,3.0,0,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,52,7,1
100280001,2021,2022,3.0,1.0,1,0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,53,6,1
100280001,2022,2023,1.0,3.0,1,0,2.0,1.0,0.0,5.0,1.0,1.0,1.0,54,7,1
100280001,2023,2024,3.0,1.0,1,0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,55,6,1
100280001,2024,2025,1.0,2.0,1,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,56,6,1
100280002,2023,2024,3.0,1.0,1,0,3.0,0.0,0.0,2.0,1.0,1.0,4.0,81,1,0
100280002,2024,2025,1.0,2.0,1,0,3.0,1.0,0.0,3.0,1.0,1.0,4.0,82,1,0
100290001,2020,2021,2.0,2.0,0,0,4.0,1.0,1.0,9.0,4.0,1.0,1.0,54,13,1
100290001,2021,2022,2.0,2.0,0,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,55,12,1
100290001,2022,2023,2.0,1.0,1,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,56,11,1
100290001,2023,2024,1.0,2.0,1,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,57,11,1
100290001,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,58,10,1
100290002,2020,2021,3.0,3.0,0,0,4.0,1.0,1.0,5.0,4.0,1.0,4.0,53,1,0
100290002,2021,2022,3.0,2.0,1,0,4.0,1.0,1.0,7.0,2.0,1.0,4.0,54,1,0
100290002,2022,2023,2.0,1.0,1,0,3.0,1.0,0.0,6.0,1.0,1.0,4.0,55,1,0
100290002,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,4.0,56,1,0
100290002,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,57,1,0
100290003,2021,2022,2.0,2.0,0,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,31,7,1
100290004,2021,2022,2.0,2.0,0,0,4.0,1.0,1.0,8.0,2.0,1.0,4.0,25,1,0
100300001,2020,2021,3.0,1.0,1,0,3.0,1.0,0.0,6.0,3.0,1.0,1.0,52,12,1
100300001,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,5.0,2.0,1.0,1.0,53,12,1
100300001,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,54,12,1
100300001,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,55,12,1
100300001,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,56,12,1
100300002,2020,2021,3.0,1.0,1,0,3.0,1.0,0.0,5.0,3.0,1.0,4.0,50,6,1
100300002,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,5.0,2.0,1.0,1.0,51,7,1
100300002,2022,2023,1.0,1.0,0,0,3.0,1.0,1.0,6.0,2.0,1.0,4.0,52,1,0
100300002,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,4.0,53,1,0
100300002,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,6.0,2.0,1.0,4.0,54,1,0
100300003,2020,2021,2.0,1.0,1,0,3.0,1.0,1.0,6.0,2.0,1.0,4.0,22,1,0
100300004,2020,2021,3.0,1.0,1,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,19,1,0
100310001,2020,2021,3.0,1.0,1,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,56,7,1
100310001,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,57,7,1
100310001,2022,2023,1.0,1.0,0,0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,58,8,1
100310001,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,59,9,1
100310001,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,60,9,1
100310002,2020,2021,3.0,1.0,1,0,3.0,1.0,0.0,6.0,2.0,1.0,4.0,55,1,0
100310002,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,5.0,2.0,1.0,4.0,56,1,0
100310002,2022,2023,1.0,1.0,0,0,3.0,1.0,0.0,6.0,1.0,1.0,4.0,57,1,0
100310002,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,6.0,1.0,1.0,4.0,58,1,0
100310002,2024,2025,2.0,1.0,1,0,4.0,1.0,1.0,5.0,2.0,1.0,4.0,59,1,0
100310003,2020,2021,3.0,1.0,1,0,3.0,1.0,1.0,8.0,3.0,1.0,1.0,29,7,1
100310003,2021,2022,1.0,1.0,0,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,30,6,1
100310003,2022,2023,1.0,2.0,1,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,31,7,1
100320001,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,5.0,2.0,1.0,1.0,62,4,1
100320001,2021,2022,1.0,2.0,1,0,3.0,1.0,0.0,5.0,2.0,1.0,1.0,63,4,1
100320001,2022,2023,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,64,5,1
100320001,2023,2024,1.0,2.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,65,4,1
100320001,2024,2025,2.0,2.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,66,7,1
100320002,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,31,7,1
100320002,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,7.0,2.0,1.0,4.0,32,6,1
100320002,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,4.0,33,7,1
100320002,2023,2024,1.0,2.0,1,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,34,7,1
100320002,2024,2025,2.0,2.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,35,7,1
100330001,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,6.0,3.0,1.0,1.0,54,12,1
100330001,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,6.0,2.0,1.0,1.0,55,11,1
100330001,2024,2025,1.0,2.0,1,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,58,11,1
100330002,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,5.0,2.0,1.0,4.0,52,1,0
100330002,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,5.0,2.0,1.0,4.0,53,1,0
100330002,2024,2025,1.0,2.0,1,0,4.0,1.0,1.0,6.0,1.0,1.0,4.0,56,1,0
100330003,2021,2022,1.0,1.0,0,0,3.0,1.0,0.0,7.0,2.0,1.0,4.0,27,6,1
100360001,2020,2021,1.0,1.0,0,0,4.0,1.0,0.0,8.0,6.0,0.0,1.0,58,9,1
100360001,2021,2022,1.0,3.0,1,0,4.0,0.0,0.0,6.0,2.0,1.0,1.0,59,10,1
100360001,2022,2023,3.0,1.0,1,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,60,8,1
100360001,2023,2024,1.0,2.0,1,0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,61,9,1
100360002,2020,2021,1.0,3.0,1,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,57,1,0
100360002,2021,2022,3.0,3.0,0,0,4.0,0.0,0.0,5.0,1.0,1.0,1.0,58,1,0
100360002,2022,2023,3.0,1.0,1,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,59,1,0
100360002,2023,2024,1.0,2.0,1,0,4.0,1.0,0.0,5.0,1.0,1.0,1.0,60,1,0
100360003,2020,2021,1.0,1.0,0,0,2.0,1.0,0.0,7.0,5.0,0.0,1.0,34,6,1
100370001,2020,2021,1.0,1.0,0,0,4.0,1.0,0.0,6.0,6.0,1.0,1.0,50,8,1
100370001,2021,2022,1.0,2.0,1,0,4.0,0.0,0.0,7.0,1.0,0.0,1.0,51,8,1
100370001,2022,2023,2.0,1.0,1,0,4.0,1.0,1.0,8.0,2.0,1.0,4.0,52,8,1
100370001,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,53,9,1
100370001,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,54,9,1
100370002,2020,2021,1.0,3.0,1,0,3.0,1.0,0.0,6.0,4.0,1.0,1.0,50,5,1
100370002,2021,2022,3.0,2.0,1,0,4.0,0.0,0.0,7.0,1.0,0.0,1.0,51,6,1
100370002,2022,2023,2.0,1.0,1,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,52,8,1
100370002,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,53,7,1
100370002,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,54,7,1
100380001,2020,2021,3.0,1.0,1,0,3.0,1.0,0.0,5.0,5.0,1.0,1.0,44,10,1
100380001,2021,2022,1.0,1.0,0,0,4.0,0.0,0.0,7.0,2.0,0.0,1.0,45,8,1
100380001,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,46,9,1
100380001,2023,2024,1.0,3.0,1,0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,47,8,1
100380001,2024,2025,3.0,1.0,1,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,48,9,1
100380002,2020,2021,3.0,1.0,1,0,3.0,1.0,0.0,5.0,6.0,1.0,1.0,44,7,1
100380002,2021,2022,1.0,1.0,0,0,4.0,0.0,0.0,7.0,2.0,0.0,1.0,45,7,1
100380002,2022,2023,1.0,1.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,46,7,1
100380002,2023,2024,1.0,3.0,1,0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,47,7,1
100380002,2024,2025,3.0,1.0,1,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,48,7,1
100390001,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,60,8,1
100390001,2021,2022,1.0,1.0,0,0,4.0,0.0,0.0,6.0,2.0,0.0,1.0,61,10,1
100390001,2022,2023,1.0,3.0,1,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,62,9,1
100390001,2023,2024,3.0,1.0,1,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,63,8,1
100390001,2024,2025,1.0,1.0,0,0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,64,9,1
100390002,2020,2021,2.0,1.0,1,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,60,4,1
100390002,2021,2022,1.0,1.0,0,0,4.0,0.0,0.0,6.0,2.0,0.0,1.0,61,1,0
100390002,2022,2023,1.0,3.0,1,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,62,1,0
100390002,2023,2024,3.0,2.0,1,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,63,1,0
100390002,2024,2025,2.0,1.0,1,0,4.0,1.0,0.0,4.0,1.0,1.0,4.0,64,1,0
100400001,2020,2021,1.0,1.0,0,0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,59,1,0
100400001,2021,2022,1.0,1.0,0,0,4.0,0.0,0.0,7.0,2.0,0.0,1.0,60,8,0
100400001,2022,2023,1.0,3.0,1,0,4.0,1.0,0.0,6.0,2.0,1.0,1.0,61,1,0
100400001,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,62,1,0
100400001,2024,2025,3.0,1.0,1,0,4.0,1.0,1.0,6.0,2.0,0.0,1.0,63,1,0
100400002,2020,2021,1.0,1.0,0,0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,57,8,1
100400002,2021,2022,1.0,2.0,1,0,4.0,0.0,0.0,7.0,2.0,0.0,1.0,58,9,1
100400002,2022,2023,2.0,3.0,1,0,4.0,1.0,1.0,8.0,2.0,1.0,4.0,59,8,1
100400002,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,60,8,1
100400002,2024,2025,3.0,1.0,1,0,4.0,1.0,1.0,6.0,1.0,0.0,1.0,61,8,1
10040001,2020,2021,1.0,1.0,0,0,3.0,1.0,1.0,6.0,3.0,1.0,1.0,45,8,1
10040001,2021,2022,1.0,1.0,0,0,4.0,1.0,1.0,10.0,3.0,0.0,1.0,46,8,1
10040001,2022,2023,1.0,3.0,1,0,4.0,1.0,1.0,6.0,3.0,1.0,1.0,47,8,1
10040001,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,7.0,3.0,1.0,1.0,48,10,1
10040001,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,49,10,1
10040002,2020,2021,3.0,3.0,0,0,3.0,1.0,1.0,6.0,3.0,1.0,1.0,37,1,0
10040002,2021,2022,3.0,3.0,0,0,3.0,1.0,1.0,5.0,2.0,0.0,1.0,38,1,0
10040002,2022,2023,3.0,3.0,0,0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,39,1,0
10040002,2023,2024,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,40,1,0
10040002,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,41,1,0
10040003,2020,2021,2.0,3.0,1,0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,10,1,0
10040003,2021,2022,3.0,3.0,0,0,3.0,1.0,0.0,5.0,2.0,0.0,4.0,11,1,0
10040003,2022,2023,3.0,2.0,1,0,3.0,1.0,1.0,4.0,2.0,0.0,4.0,12,1,0
100410001,2020,2021,1.0,3.0,1,0,4.0,1.0,0.0,11.0,4.0,1.0,1.0,60,10,1
100410001,2021,2022,3.0,2.0,1,0,4.0,1.0,0.0,5.0,3.0,1.0,1.0,61,11,1
100410001,2022,2023,2.0,2.0,0,0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,62,10,1
100410001,2023,2024,2.0,2.0,0,0,4.0,1.0,1.0,8.0,1.0,1.0,4.0,63,11,1
100410001,2024,2025,2.0,1.0,1,0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,64,7,1
100410002,2020,2021,1.0,3.0,1,0,3.0,1.0,0.0,5.0,1.0,1.0,4.0,57,1,0
100410002,2021,2022,3.0,2.0,1,0,3.0,0.0,0.0,5.0,1.0,1.0,4.0,58,1,0
100410002,2022,2023,2.0,1.0,1,0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,59,1,0
100410002,2023,2024,1.0,2.0,1,0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,60,1,0
100410002,2024,2025,2.0,1.0,1,0,4.0,1.0,0.0,5.0,2.0,1.0,1.0,61,1,0
100410004,2024,2025,2.0,1.0,1,0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,32,7,1
100420001,2020,2021,1.0,1.0,0,0,3.0,1.0,1.0,6.0,3.0,0.0,1.0,56,7,1
100420001,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,57,7,1
100420001,2022,2023,1.0,1.0,0,0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,58,7,1
100420001,2023,2024,1.0,1.0,0,0,3.0,1.0,1.0,5.0,2.0,0.0,1.0,59,9,1
100420001,2024,2025,1.0,1.0,0,0,3.0,1.0,1.0,5.0,2.0,0.0,1.0,60,7,1
100420002,2020,2021,3.0,1.0,1,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,62,1,0
100420002,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,63,1,0
100420002,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,64,1,0
100420002,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,65,1,0
100420002,2024,2025,1.0,1.0,0,0,3.0,1.0,1.0,4.0,1.0,0.0,1.0,66,2,0
100430001,2020,2021,3.0,1.0,1,0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,74,2,0
100430001,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,75,2,0
100430001,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,76,2,0
100430001,2023,2024,1.0,3.0,1,0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,77,2,0
100440001,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,63,1,0
100440001,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,64,1,0
100440001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,65,1,0
100440001,2024,2025,1.0,1.0,0,0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,66,2,0
100440002,2020,2021,1.0,3.0,1,0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,53,1,0
100440002,2021,2022,3.0,1.0,1,0,3.0,0.0,0.0,4.0,2.0,0.0,1.0,54,1,0
100440002,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,55,1,0
100440002,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,1.0,1.0,56,1,0
100440002,2024,2025,1.0,1.0,0,0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,57,1,0
100440003,2020,2021,1.0,1.0,0,0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,21,1,0
100440003,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,4.0,2.0,0.0,1.0,22,1,0
100440003,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,23,1,0
100440003,2023,2024,1.0,1.0,0,0,4.0,1.0,0.0,4.0,2.0,1.0,1.0,24,6,1
100440003,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,25,7,1
100440004,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,4.0,3.0,1.0,1.0,19,6,1
100450001,2020,2021,2.0,3.0,1,0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,83,2,0
100450001,2021,2022,3.0,1.0,1,0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,84,2,0
100450001,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,85,2,0
100450001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,86,2,0
100450001,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,87,3,0
100460001,2020,2021,3.0,3.0,0,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,64,1,0
100460001,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,6.0,1.0,0.0,4.0,65,1,0
100460001,2022,2023,3.0,3.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,66,1,0
100460001,2023,2024,3.0,3.0,0,0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,67,1,0
100460001,2024,2025,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,68,2,0
100460002,2020,2021,3.0,3.0,0,0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,56,5,1
100460002,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,6.0,1.0,0.0,4.0,57,6,1
100460002,2022,2023,3.0,3.0,0,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,58,1,0
100460002,2023,2024,3.0,3.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,59,1,0
100460002,2024,2025,3.0,3.0,0,0,3.0,1.0,1.0,5.0,1.0,0.0,1.0,60,1,0
100460003,2020,2021,3.0,3.0,0,0,3.0,0.0,0.0,5.0,2.0,0.0,1.0,30,7,1
100460003,2021,2022,3.0,3.0,0,0,3.0,1.0,1.0,6.0,1.0,0.0,1.0,31,7,1
100460003,2022,2023,3.0,3.0,0,0,4.0,1.0,1.0,7.0,2.0,0.0,1.0,32,8,1
100460003,2023,2024,3.0,3.0,0,0,4.0,1.0,1.0,7.0,2.0,0.0,1.0,33,9,1
100460003,2024,2025,3.0,3.0,0,0,4.0,1.0,1.0,6.0,1.0,0.0,1.0,34,8,1
100470001,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,82,2,0
100470001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,83,3,0
100470001,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,84,3,0
100480001,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,79,3,0
100480001,2021,2022,1.0,1.0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,80,3,0
100480001,2022,2023,1.0,1.0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,81,3,0
100480001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,82,3,0
100480001,2024,2025,1.0,1.0,0,0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,83,3,0
100490001,2020,2021,1.0,3.0,1,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,67,1,0
100490001,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,4.0,2.0,0.0,1.0,68,1,0
100490001,2022,2023,3.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,69,1,0
100490001,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,70,1,0
100490001,2024,2025,1.0,1.0,0,0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,71,2,0
100490002,2020,2021,1.0,1.0,0,0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,65,1,0
100490002,2021,2022,1.0,3.0,1,0,3.0,0.0,0.0,4.0,1.0,0.0,4.0,66,1,0
100490002,2022,2023,3.0,1.0,1,0,3.0,0.0,0.0,3.0,1.0,1.0,4.0,67,1,0
100490002,2023,2024,1.0,1.0,0,0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,68,1,0
100490002,2024,2025,1.0,1.0,0,0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,69,2,0
100490003,2020,2021,3.0,3.0,0,0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,37,6,1
100490003,2021,2022,3.0,3.0,0,0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,38,5,1
100490003,2022,2023,3.0,1.0,1,0,3.0,0.0,0.0,5.0,2.0,1.0,1.0,39,6,1
100490003,2023,2024,1.0,1.0,0,0,3.0,1.0,1.0,5.0,2.0,0.0,1.0,40,7,1
100490003,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,6.0,2.0,0.0,1.0,41,7,1
100490004,2020,2021,1.0,1.0,0,0,3.0,1.0,0.0,5.0,3.0,0.0,1.0,35,6,1
100490004,2021,2022,1.0,3.0,1,0,4.0,1.0,1.0,6.0,2.0,0.0,1.0,36,7,1
100490004,2022,2023,3.0,1.0,1,0,3.0,0.0,0.0,5.0,2.0,1.0,1.0,37,6,1
100490004,2023,2024,1.0,1.0,0,0,4.0,1.0,1.0,6.0,2.0,0.0,1.0,38,7,1
100490004,2024,2025,1.0,1.0,0,0,4.0,1.0,1.0,5.0,2.0,0.0,1.0,39,7,1
100490005,2020,2021,3.0,1.0,1,0,3.0,1.0,1.0,5.0,1.0,0.0,1.0,33,1,0
100490005,2021,2022,1.0,3.0,1,0,4.0,0.0,0.0,4.0,2.0,0.0,1.0,34,1,0
100500001,2020,2021,3.0,3.0,0,0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,64,9,1
100500001,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,65,8,1
100500001,2022,2023,3.0,3.0,0,0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,66,10,1
100500001,2023,2024,3.0,3.0,0,0,3.0,1.0,1.0,5.0,2.0,0.0,1.0,67,11,1
100500001,2024,2025,3.0,3.0,0,0,3.0,1.0,1.0,5.0,1.0,0.0,1.0,68,10,1
100500002,2020,2021,3.0,3.0,0,0,3.0,0.0,0.0,4.0,3.0,0.0,1.0,60,1,0
100500002,2021,2022,3.0,3.0,0,0,3.0,0.0,0.0,4.0,2.0,0.0,1.0,61,1,0
100500002,2022,2023,3.0,3.0,0,0,3.0,0.0,0.0,4.0,1.0,1.0,1.0,62,1,0
100500002,2023,2024,3.0,3.0,0,0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,63,1,0
